id,title,year,#votes,1,2,3,4,5,6,7,8,9,10
tt0978764,Sucker Punch,2011,230887,11054,7878,11548,17805,27819,40732,45137,32136,15506,21272
tt0120611,Blade,1998,246797,2290,1622,2894,5513,14230,37924,83741,58413,20368,19802
tt0948470,The Amazing Spider-Man,2012,561543,9789,4913,8383,16714,38810,92965,171971,122514,46713,48771
tt1242432,I Spit on Your Grave,2010,76888,2272,1557,2401,4355,9031,17989,19137,10303,3912,5931
tt0070047,The Exorcist,1973,363884,4209,1969,2869,4836,10387,25558,63665,108802,72087,69502
tt0830515,Quantum of Solace,2008,407235,4851,3316,6476,15094,39154,100891,134247,64206,19920,19080
tt0103919,Candyman,1992,71232,984,844,1539,3212,7476,15735,19552,11968,4722,5200
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,658561,5925,3404,5992,12103,30952,81795,189990,172408,72350,83642
tt1148204,Orphan,2009,192838,2322,1621,2754,5512,13018,31943,60143,42442,17091,15992
tt3606756,Incredibles 2,2018,253388,1558,712,1169,2724,8036,24520,66553,81126,38339,28651
tt0337563,13 Going on 30,2004,168843,2289,2461,4666,10554,24348,43901,38566,20707,8404,12947
tt2180411,Into the Woods,2014,133322,6774,4004,6118,10471,19732,29683,26211,14877,6559,8893
tt0405094,The Lives of Others,2006,361487,4031,1005,1236,2415,4899,12329,42271,103742,114853,74706
tt8688634,21 Bridges,2019,51735,585,304,516,1402,4206,13166,18831,8080,2201,2444
tt3682448,Bridge of Spies,2015,289926,1133,572,950,2270,6948,25719,85103,107831,40062,19338
tt0210945,Remember the Titans,2000,199328,1024,529,859,1986,5184,14860,43280,65386,34588,31632
tt0319061,Big Fish,2003,417180,3959,1789,2608,4709,10713,27891,71255,127979,89548,76729
tt0493405,CHIPS,2017,42830,1377,1030,1411,2609,5880,11918,10151,4690,1461,2303
tt0491152,Something Borrowed,2011,58004,1877,1518,2503,4394,8978,13463,10754,6414,3014,5089
tt0079501,Mad Max,1979,192716,1864,1637,3069,5982,14341,34660,63673,39661,14353,13476
tt0086960,Beverly Hills Cop,1984,165516,685,536,969,2102,6705,21038,55737,47237,16410,14097
tt2935510,Ad Astra,2019,201768,5637,4310,6511,10788,22511,43998,54418,34065,11843,7687
tt0111257,Speed,1994,330960,1750,1599,2881,5981,16758,48807,112743,85795,30330,24316
tt2334879,White House Down,2013,207365,4886,3173,5346,10375,23786,49706,55800,29104,10999,14190
tt1212428,The Lost City of Z,2016,81259,1116,879,1486,3191,8441,20667,26069,12779,3633,2998
tt0265086,Black Hawk Down,2001,366083,3043,1606,2492,4536,11095,29780,82790,120671,62065,48005
tt1375670,Grown Ups,2010,229697,8558,6651,9814,15960,32195,53444,47924,26235,11041,17875
tt1860242,The Highwaymen,2019,76978,375,308,534,1374,4459,14527,30241,16738,4801,3621
tt1564367,Just Go with It,2011,223040,3828,3334,5468,10717,25085,53204,58848,31520,13053,17983
tt0375679,Crash,2004,420988,10970,3689,4859,7568,14113,30888,73443,119469,83943,72046
tt0311113,Master and Commander: The Far Side of the World,2003,204065,1444,915,1664,3261,8565,23510,55744,61199,27319,20444
tt0105323,Scent of a Woman,1992,266576,997,695,1118,2206,5585,15722,46450,85538,58353,49912
tt0328538,Thirteen,2003,79863,1686,977,1396,2686,6090,14144,22835,15072,6436,8541
tt0113118,Friday,1995,101099,1144,698,1123,2104,5162,12752,27234,23098,11053,16731
tt0467406,Juno,2007,492892,8628,3469,4683,8362,19611,52152,123883,143630,72705,55769
tt5052474,Sicario: Day of the Soldado,2018,127080,1211,568,1069,2311,6669,21268,45027,31598,9844,7515
tt5776858,Phantom Thread,2017,113979,1308,872,1452,2604,5702,13704,28201,31238,17980,10918
tt0146882,High Fidelity,2000,169251,1285,852,1396,2748,6561,17230,42493,51611,26307,18768
tt0335345,The Passion of the Christ,2004,215939,12713,3808,4636,6519,12148,22190,40521,38397,23507,51500
tt0816711,World War Z,2013,605021,6945,4775,8519,16470,40197,101555,194351,139130,51223,41856
tt0062711,Barbarella,1968,32650,1029,1037,1683,2755,5133,7492,6262,3691,1402,2166
tt1961175,American Assassin,2017,71497,2021,1117,1975,4129,9408,18958,18356,8414,2816,4303
tt0090685,Back to School,1986,28408,283,308,622,1294,3078,6368,7730,4621,1778,2326
tt1605783,Midnight in Paris,2011,390615,3272,2045,3158,5999,14441,35989,89716,125270,66933,43792
tt0349903,Ocean's Twelve,2004,361357,4780,3936,7266,15267,39581,96911,110618,50361,16494,16143
tt0376994,X-Men: The Last Stand,2006,485040,7074,4769,9544,19705,45489,103661,149229,81786,29151,34632
tt0477347,Night at the Museum,2006,316593,2974,2889,5796,13556,36865,88157,97138,41422,12727,15069
tt0110475,The Mask,1994,349066,2644,2616,5052,10720,26896,66597,112399,66881,25339,29922
tt0120667,Fantastic Four,2005,312713,7698,7494,14571,30603,63550,88169,58171,22804,7133,12520
tt1242460,We Need to Talk About Kevin,2011,139272,1541,899,1365,2433,5268,13910,36301,44745,21252,11558
tt3741834,Lion,2016,216083,759,343,512,1050,3052,10673,37580,73751,51049,37314
tt5104604,Isle of Dogs,2018,141439,823,399,552,1158,3178,9501,28802,49550,29044,18432
tt0325710,The Last Samurai,2003,402205,3032,1569,2625,4875,12155,33332,86692,128644,70922,58359
tt6472976,Five Feet Apart,2019,45616,436,258,438,871,2364,5723,11875,10736,5301,7614
tt1219289,Limitless,2011,529232,1968,1470,2764,6557,19157,61893,161144,161623,66444,46212
tt1599348,Safe House,2012,207457,1537,893,1941,4837,15448,47328,76887,37206,11042,10338
tt0190590,"O Brother, Where Art Thou?",2000,289328,2249,1359,2110,3816,8611,23674,61776,94055,52929,38749
tt2101441,Spring Breakers,2012,136449,15510,8643,10890,14887,19809,21241,18613,12279,5393,9184
tt1403865,True Grit,2010,313919,1908,901,1530,3151,8587,28490,85164,112710,47174,24304
tt1937390,Nymphomaniac: Vol. I,2013,117150,3852,1695,2351,4032,8413,17115,31414,26741,12316,9221
tt2872732,Lucy,2014,449939,10429,8627,13979,26221,54046,101295,110062,64209,27839,33232
tt0945513,Source Code,2011,487150,1688,1156,2235,5032,15278,51954,146802,163735,61709,37561
tt7456310,Anna,2019,62904,1139,698,1184,2415,5291,12392,19995,11754,3941,4095
tt0087469,Indiana Jones and the Temple of Doom,1984,451883,2478,1867,3357,6872,17444,49480,125080,142783,56446,46076
tt0139134,Cruel Intentions,1999,180125,2444,2070,3398,6642,14927,32261,48691,33232,15890,20570
tt0048545,Rebel Without a Cause,1955,83967,603,401,598,1188,3022,7858,19053,25923,12946,12375
tt5109784,Mother!,2017,193308,17132,6038,7003,9216,15258,24315,36548,36911,21352,19535
tt0808151,Angels & Demons,2009,275411,3315,2332,4209,9004,23058,58320,88942,51184,18484,16563
tt0047478,Shichinin no samurai,1954,318050,8994,1777,2004,3112,6009,11666,31175,63903,81553,107857
tt3521126,The Disaster Artist,2017,139591,1328,607,953,1900,5305,16991,44519,43483,14712,9793
tt4046784,Maze Runner: The Scorch Trials,2015,224093,3577,2836,5689,11961,28184,57979,58624,28787,10481,15975
tt2719848,Everest,2015,198578,1137,763,1303,3178,10273,33113,73826,49491,15055,10439
tt0257076,S.W.A.T.,2003,138838,2191,2025,4218,9341,23337,42415,32563,13286,4017,5445
tt0095953,Rain Man,1988,475833,2203,915,1415,2848,7838,25473,90814,186373,100088,57866
tt8544498,The Way Back,2020,32708,359,180,324,779,2430,7833,12423,5543,1502,1335
tt1298650,Pirates of the Caribbean: On Stranger Tides,2011,483999,5611,4522,9317,20649,48270,106745,136146,76063,30947,45729
tt0211915,Amélie,2001,707746,11601,3948,5075,8131,15732,35564,93702,172373,178888,182732
tt0349683,King Arthur,2004,160013,3540,2402,4433,9507,20893,39751,40357,21487,7974,9669
tt7550000,Project Power,2020,71494,1505,1173,2237,4838,11785,22482,16606,6356,1816,2696
tt0441773,Kung Fu Panda,2008,422595,2096,1185,2252,4924,14016,42702,113961,135572,57697,48190
tt1276104,Looper,2012,536927,3764,2289,4215,8556,22215,65280,156985,167730,69766,36127
tt1057500,Invictus,2009,150734,992,502,865,1944,5695,18611,48342,45650,17141,10992
tt1413492,12 Strong,2018,68841,1544,701,1131,2279,6320,16191,21929,10911,3509,4326
tt0103644,Alien³,1992,279521,8278,6453,8932,14572,31380,69890,76985,36827,12800,13404
tt1560220,Zombieland: Double Tap,2019,142608,1529,1164,2159,4372,12487,32805,48339,24894,7480,7379
tt2381249,Mission: Impossible - Rogue Nation,2015,344126,1830,900,1611,3596,11264,38686,110298,109762,39644,26535
tt0094226,The Untouchables,1987,284111,1579,759,1227,2528,6658,18945,58872,106241,54553,32749
tt1781769,Anna Karenina,2012,92884,1990,1349,2184,4306,9242,19229,24167,15965,7163,7289
tt0109506,The Crow,1994,167379,1322,1011,1572,3108,7118,17072,36802,43914,23772,31688
tt1972591,King Arthur: Legend of the Sword,2017,193625,3130,2348,4056,7402,16233,34142,52065,37665,16740,19844
tt1846589,Hunter Killer,2018,55137,934,563,1016,1980,4762,11223,16704,10052,3765,4138
tt4332232,Fractured,2019,56505,1000,717,1289,2581,6283,13851,16581,8602,2877,2724
tt5962210,Ingrid Goes West,2017,36705,481,357,636,1339,3568,8792,12406,6252,1591,1283
tt3079380,Spy,2015,231020,3927,1789,2933,5465,14035,36800,71702,53650,20912,19807
tt2820852,Fast & Furious 7,2015,361284,8546,3973,5473,9532,20948,45919,84798,74019,40227,67849
tt0119008,Donnie Brasco,1997,281963,876,421,767,1750,5433,19172,71157,110993,45580,25814
tt0363163,Der Untergang,2004,333305,3503,861,1158,2399,5264,14272,50250,109753,88732,57113
tt4630562,The Fate of the Furious,2017,206483,6002,2798,4508,7884,18173,39124,55335,35486,14783,22390
tt2692250,Night at the Museum: Secret of the Tomb,2014,108186,1177,1033,2280,5527,15540,34006,27866,11294,3740,5723
tt1245492,This Is the End,2013,385835,13107,7756,11240,18544,36646,69875,97153,68459,30567,32488
tt1634122,Johnny English Reborn,2011,121580,1619,1543,2930,6232,15087,31698,31704,15259,5825,9683
tt0432283,Fantastic Mr. Fox,2009,202271,1576,855,1347,2428,5362,14203,39589,68081,40094,28736
tt0112462,Batman Forever,1995,236001,7857,8307,15632,29511,54331,58350,34681,14202,4570,8560
tt0181689,Minority Report,2002,511050,3200,1665,2752,5594,14245,44899,135190,183670,77139,42696
tt0090329,Witness,1985,87349,389,244,438,1098,3414,10539,27232,27004,10110,6881
tt8722346,Queen & Slim,2019,25118,922,303,362,600,1250,3059,6865,6379,2794,2584
tt0128445,Rushmore,1998,170510,1584,1017,1383,2446,5696,14758,37298,50461,29166,26701
tt0320691,Underworld,2003,253960,2656,2047,3858,7252,16219,39918,80164,54595,21990,25261
tt0362270,The Life Aquatic with Steve Zissou,2004,181390,2815,1744,2616,4388,9049,21094,44129,46859,25513,23183
tt1935859,Miss Peregrine's Home for Peculiar Children,2016,156866,1448,1129,2328,5339,14495,35539,49486,27488,9373,10241
tt0106856,Falling Down,1993,173074,761,489,932,1895,5397,16847,47758,59239,24065,15691
tt0385887,Motherless Brooklyn,2019,45162,612,366,598,1247,3321,9003,14696,9271,3031,3017
tt0092086,Three Amigos!,1986,68763,800,903,1749,3557,8145,16180,17658,10092,4121,5558
tt8508734,His House,2020,25866,586,342,668,1188,2844,6180,7301,4283,1323,1151
tt1504320,The King's Speech,2010,643064,4056,1639,2448,4712,11911,37381,123372,229753,148500,79292
tt0454921,The Pursuit of Happyness,2006,452658,2381,1183,1927,3516,9096,26517,78406,147444,95768,86420
tt0343660,50 First Dates,2004,329058,2853,2758,5084,10740,27506,65279,100187,61867,25540,27244
tt2126355,San Andreas,2015,214423,4906,4255,7583,14802,31609,56536,49361,22841,8519,14011
tt0058331,Mary Poppins,1964,158944,1222,757,1131,2145,5656,13691,32142,45325,25797,31078
tt1232200,That's My Boy,2012,92113,6200,3628,5074,8088,14434,19397,15315,8370,3731,7876
tt2400463,The Invitation,2015,95585,1923,1453,2264,4171,9087,20433,29907,17505,5444,3398
tt1340800,Tinker Tailor Soldier Spy,2011,188697,3107,2142,3344,5884,12956,28016,52891,46426,20962,12969
tt1229238,Mission: Impossible - Ghost Protocol,2011,459292,3497,1624,2786,6008,16611,52912,142287,140771,52649,40147
tt1210166,Moneyball,2011,373343,1759,875,1452,3173,9471,33535,107113,136287,53948,25730
tt8522006,Happiest Season,2020,26940,835,358,514,951,2177,5342,7780,4507,1712,2764
tt0496806,Ocean's Thirteen,2007,323265,2595,1711,3247,7130,21161,65940,117026,63132,21415,19908
tt0091369,Labyrinth,1986,124874,1005,753,1362,2816,6455,15457,29519,29055,14979,23473
tt0087363,Gremlins,1984,200968,1065,944,1726,3766,10178,29123,66837,51988,18207,17134
tt1086772,Blended,2014,120780,2701,1768,2820,5068,11145,25326,32854,19217,8062,11819
tt1226837,Beautiful Boy,2018,55654,392,195,355,781,2123,6774,17193,16783,6658,4400
tt0125439,Notting Hill,1999,277820,2488,1899,3139,6403,16275,42470,83618,64767,30228,26533
tt0887912,The Hurt Locker,2008,423911,7111,2797,3774,6573,15279,40137,105399,137944,66809,38088
tt0175142,Scary Movie,2000,233359,7298,5603,8306,14378,30343,56710,54683,28337,10681,17020
tt0454841,The Hills Have Eyes,2006,159324,5003,3053,5090,8655,17927,35430,41292,22909,8733,11232
tt2283336,Men in Black: International,2019,110913,4723,2955,5239,10154,22175,31364,20535,7435,2165,4168
tt2381941,Focus,2015,220834,2570,1744,3271,7521,20345,51676,72326,36446,12208,12727
tt0120783,The Parent Trap,1998,121830,1408,1309,2461,5555,13605,26991,29513,18114,8192,14682
tt2278871,La vie d'Adèle,2013,139733,2632,1070,1481,2341,5096,11644,27532,40681,26717,20539
tt1245526,RED,2010,290971,1698,1422,2720,6203,16807,47996,101959,67749,24159,20258
tt0163025,Jurassic Park III,2001,297396,4690,5061,11212,24698,57110,88308,61246,24617,7753,12701
tt0119237,Gummo,1997,32335,2016,890,972,1371,2329,4255,6378,5682,3473,4969
tt0290334,X2,2003,514290,2894,1485,2637,6112,18505,61192,158142,158929,57637,46757
tt0108037,The Sandlot,1993,79507,399,259,435,897,2499,6558,16739,23132,12180,16409
tt1282140,Easy A,2010,361688,3026,2243,3883,8386,21912,60468,115006,82335,33252,31177
tt3224458,A Beautiful Day in the Neighborhood,2019,63256,801,421,596,1192,2995,7950,18324,17545,7459,5973
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,170339,2252,1319,1952,3417,7611,18059,39605,47074,26737,22313
tt0800325,The Dirt,2019,40703,568,369,571,1103,2537,5984,12118,9213,3806,4434
tt0100157,Misery,1990,186236,568,381,532,1195,3588,12305,44236,72813,30754,19864
tt1430132,The Wolverine,2013,432149,4382,3441,6775,15072,39595,96823,135105,75249,25878,29829
tt4633690,Shot Caller,2017,73408,367,193,385,844,2713,9150,23343,22060,8013,6340
tt0454876,Life of Pi,2012,584123,5179,2563,3740,6792,15441,42297,115488,189625,121293,81705
tt5478478,Hostiles,2017,72883,533,348,605,1219,3366,9897,23347,20180,7904,5484
tt5442430,Life,2017,208784,3618,2544,4295,8740,21019,47770,66957,34840,10524,8477
tt8359848,Climax,2018,54043,1905,1035,1303,1953,3513,6612,12042,12973,7664,5043
tt1365519,Tomb Raider,2018,192268,3182,2375,4462,9549,24025,51058,54096,23524,7588,12409
tt0091203,Highlander,1986,122835,1202,1092,1867,3373,7596,16745,34045,29801,13186,13928
tt0113189,GoldenEye,1995,240032,1558,1094,1945,4324,12184,34613,80773,61271,23166,19104
tt1120985,Blue Valentine,2010,185648,2182,1479,2324,4293,9600,22749,48288,52693,25222,16818
tt0133152,Planet of the Apes,2001,210976,6546,6241,11256,21003,40752,56150,39868,17187,5325,6648
tt0087800,A Nightmare on Elm Street,1984,208396,1484,1038,1854,3499,8820,23518,56848,59142,24427,27766
tt0258463,The Bourne Identity,2002,511318,1516,784,1437,3087,8758,30096,109981,202692,93929,59038
tt0118884,Contact,1997,256019,2470,1628,2547,4930,11415,29083,62631,68156,38502,34657
tt0256380,Shallow Hal,2001,127850,2278,2634,4588,10214,22846,36573,28058,12151,3774,4734
tt7504726,The Call of the Wild,2020,39648,620,413,628,1142,3020,7875,12256,7162,2800,3732
tt1979320,Rush,2013,435717,1966,829,1079,2133,5957,20036,77147,154269,108884,63417
tt1424381,Predators,2010,212645,3115,2660,5011,10882,25956,54839,61173,28452,8989,11568
tt1289401,Ghostbusters,2016,205428,35729,9916,11468,16372,26802,33091,26836,16169,7309,21736
tt0133240,Treasure Planet,2002,103901,627,479,906,2095,5887,16090,31036,23157,10704,12920
tt0218839,Best in Show,2000,56454,667,485,599,1062,2225,5610,13184,16535,9240,6847
tt1092026,Paul,2011,236287,2216,1567,2703,5745,15755,41687,78016,52224,19306,17068
tt0250797,Unfaithful,2002,80986,935,711,1166,2654,6986,18253,25443,14060,5287,5491
tt1014759,Alice in Wonderland,2010,386019,6779,5304,9845,19474,43334,89784,103970,57537,22601,27391
tt1340138,Terminator Genisys,2015,260877,5887,4628,8335,14787,29712,56989,70182,38749,13708,17900
tt3417422,Drishyam,2013,33504,1885,181,171,240,394,741,1842,5248,8632,14170
tt1440129,Battleship,2012,237411,9761,7987,11921,19780,35156,50333,46833,26781,11540,17319
tt0429591,Aquamarine,2006,38214,2067,1513,2454,4218,7015,6863,4826,2898,1363,4997
tt1213641,First Man,2018,170974,2798,1103,1573,3006,8090,22639,51939,49444,19620,10762
tt1905041,Furious 6,2013,370120,6563,2972,4981,9169,21935,53199,98316,78959,36814,57212
tt0346491,Alexander,2004,163032,9281,5961,9832,16819,29915,35451,25923,13646,5911,10293
tt1853739,You're Next,2011,89202,1706,1361,2277,4195,9185,19339,25801,14730,5314,5294
tt0362227,The Terminal,2004,410128,2194,1694,3074,6287,17072,49620,124931,120388,49685,35183
tt4160708,Don't Breathe,2016,224577,2055,1306,2225,4455,12343,35070,74312,57981,20171,14659
tt0095327,Hotaru no haka,1988,238208,3826,1106,1295,2308,4326,9539,26500,55891,63171,70246
tt0163978,The Beach,2000,224541,2696,2283,4211,9021,21734,49185,68176,39909,14192,13134
tt0316654,Spider-Man 2,2004,547411,6189,3289,5298,10228,26781,72934,155454,139630,65298,62310
tt1028528,Death Proof,2007,269996,5985,3467,5051,8361,17286,39590,77003,62534,27250,23469
tt0087277,Footloose,1984,70892,886,759,1445,3188,7566,16637,19376,10681,4271,6083
tt1187043,3 Idiots,2009,347734,9077,2023,2346,3297,6148,12028,31030,64528,88696,128561
tt0127723,Can't Hardly Wait,1998,46322,720,597,1048,2252,5265,10154,11692,7079,2926,4589
tt1535109,Captain Phillips,2013,424173,1727,841,1254,2491,7592,27485,97907,162898,79729,42249
tt2397535,Predestination,2014,254607,2439,1281,2221,3945,9621,26133,65056,78779,38438,26694
tt1535108,Elysium,2013,420822,4271,3533,6967,15606,41383,105476,136471,68366,21317,17432
tt0094012,Spaceballs,1987,172761,2018,1661,2903,5190,11318,25185,47479,38806,17924,20277
tt0247638,The Princess Diaries,2001,129632,1902,1777,3321,6918,16573,31403,30182,17569,7565,12422
tt1527186,Melancholia,2011,169352,5337,3021,3809,5742,10363,19617,36294,40835,25730,18604
tt0047396,Rear Window,1954,447238,4087,1379,1768,3199,6962,18114,57898,124674,125472,103685
tt0420293,The Stanford Prison Experiment,2015,37891,403,201,370,940,2633,7785,13415,7907,2457,1780
tt0177789,Galaxy Quest,1999,150665,1105,975,1577,3104,7499,18816,41199,40500,19361,16529
tt0091326,The Karate Kid Part II,1986,80368,947,1099,2294,5559,14661,24186,16640,7480,2729,4773
tt0118688,Batman & Robin,1997,235368,42857,32643,38387,39575,34205,21397,11819,5211,2041,7233
tt1727388,The Way Way Back,2013,140974,862,606,931,1933,5406,16503,41514,42694,17659,12866
tt7958736,Ma,2019,41246,1350,1123,2078,4178,8902,11748,7195,2658,795,1219
tt7282468,Beoning,2018,50809,718,378,588,1045,2254,5458,12072,15435,8528,4333
tt0116695,Jerry Maguire,1996,244410,2284,1369,2175,4361,11291,31943,75843,67475,27291,20378
tt5814060,The Nun,2018,119929,5850,5233,8867,14365,24251,26055,16887,7986,3156,7279
tt1334260,Never Let Me Go,2010,137776,1816,1169,1906,3597,8441,20300,38067,33967,15882,12631
tt2980516,The Theory of Everything,2014,407828,1660,813,1475,3206,9585,31698,104400,141523,68204,45264
tt0142342,Big Daddy,1999,201090,2864,2502,4498,9572,23195,50989,56447,28487,9853,12683
tt1010048,Slumdog Millionaire,2008,802472,11309,3799,5243,8687,19273,49733,139854,258288,181865,124421
tt0118583,Alien: Resurrection,1997,230480,4582,4284,7685,15497,31235,61204,58223,27526,9389,10855
tt0095690,Mystic Pizza,1988,25879,354,284,596,1350,3545,7180,6673,3310,1055,1532
tt1374989,Pride and Prejudice and Zombies,2016,52032,1656,1280,2303,4544,8665,12830,10431,5079,2000,3244
tt2870612,"As Above, So Below",2014,79024,1591,1497,2722,5174,10068,18351,19358,11108,4084,5071
tt1454468,Gravity,2013,772999,13858,6765,9604,15483,32799,76622,164336,212653,143103,97776
tt0204946,Bring It On,2000,88121,2137,1962,3280,6466,13572,20662,17737,10267,4288,7750
tt0448134,Sunshine,2007,234731,3042,2130,3429,5976,12844,30446,62043,61252,30609,22960
tt2494362,Bone Tomahawk,2015,87734,1056,728,1052,2012,4850,12967,29275,23095,7883,4816
tt0780536,In Bruges,2008,392335,3071,1686,2338,4297,9656,26543,72540,129971,84933,57300
tt0109686,Dumb and Dumber,1994,354843,5393,3928,5612,9838,20250,44639,87719,80937,42245,54282
tt1371111,Cloud Atlas,2012,345959,6982,3927,5506,9214,18565,37103,68543,84065,56961,55093
tt0150377,Double Jeopardy,1999,75995,898,941,1590,3582,8690,20064,22286,10788,3419,3737
tt0250494,Legally Blonde,2001,187410,3107,2804,4768,10220,23312,45507,46747,26316,10497,14132
tt2396589,Mudbound,2017,43341,473,164,228,468,1442,4613,13042,14631,5282,2998
tt3062096,Inferno,2016,161237,2468,2140,4192,9198,22927,48857,43525,17378,5000,5552
tt0117665,Sleepers,1996,187787,889,541,1024,2207,6035,18081,51348,63350,26730,17582
tt0369339,Collateral,2004,362365,1932,1003,1806,4014,11400,36794,103936,122691,48802,29987
tt1618434,Murder Mystery,2019,104480,2003,2024,3516,7162,16484,31021,24818,10052,3092,4308
tt2639336,Greta,2018,26474,672,512,899,1793,4158,7644,6445,2678,771,902
tt2582782,Hell or High Water,2016,205879,685,375,729,1537,5041,18349,59461,74964,31035,13703
tt0119698,Mononoke-hime,1997,347012,4434,1276,1543,2836,5872,14663,44195,89895,93044,89254
tt7347846,The Lodge,2019,33495,1439,874,1319,2506,4835,8377,7876,4065,1200,1004
tt3076658,Creed,2015,249272,1446,616,1121,2211,6950,23186,67083,82885,37116,26658
tt0449088,Pirates of the Caribbean: At World's End,2007,598586,7698,5073,8939,16612,37740,87221,169544,129609,59360,76790
tt0096256,They Live,1988,111226,857,665,1223,2320,5889,15018,31744,28601,12170,12739
tt2980592,The Guest,2014,92425,2238,1377,2311,4407,9198,18188,25592,16899,6578,5637
tt0356910,Mr. & Mrs. Smith,2005,452706,6942,5164,9316,20275,50144,111216,133261,66918,23114,26356
tt0097757,The Little Mermaid,1989,239315,1253,780,1482,3385,9323,26850,63085,64384,29623,39150
tt0119396,Jackie Brown,1997,318638,1845,1008,1817,3871,10513,33613,92404,103277,43235,27055
tt0120623,A Bug's Life,1998,268134,1257,954,1882,4573,13446,41730,92826,67690,23580,20196
tt1488606,Triple Frontier,2019,109577,1380,1108,2132,4783,12400,31219,35064,14143,3460,3888
tt0378194,Kill Bill: Vol. 2,2004,688300,10406,4407,4805,7844,17052,41865,115878,229531,144703,111809
tt1591095,Insidious,2010,280345,3900,3004,5062,9838,22026,49661,81268,56416,23993,25177
tt0120655,Dogma,1999,208276,3732,2053,3006,5019,10264,23785,49124,53704,29190,28399
tt0338751,The Aviator,2004,336496,2776,1561,2514,5086,12958,35884,94187,107405,44789,29336
tt0092513,Adventures in Babysitting,1987,38762,284,234,467,1112,3056,7472,11430,7305,2954,4448
tt0097216,Do the Right Thing,1989,90740,1665,582,793,1252,2589,6020,15848,27083,18552,16356
tt0093409,Lethal Weapon,1987,238153,1102,613,1062,2382,6892,21871,66939,82871,30698,23723
tt10682266,Hubie Halloween,2020,39572,2638,2021,2947,4526,7622,8145,5327,2536,1001,2809
tt4276820,The Founder,2016,127922,447,201,374,989,3841,17157,53568,36990,9212,5143
tt0111301,Street Fighter,1994,66343,9282,8713,10286,11203,10156,6526,3765,1905,829,3678
tt0112508,Billy Madison,1995,132241,3049,2531,3742,6977,15022,28811,32038,19375,8568,12128
tt0091064,The Fly,1986,160943,996,625,1173,2253,5794,16538,44989,53533,21020,14022
tt1907668,Flight,2012,327871,1779,1169,2101,4520,12321,41111,111825,99810,33135,20100
tt0213149,Pearl Harbor,2001,312771,15295,9193,13320,20931,36973,59841,65881,42857,20072,28408
tt1022603,(500) Days of Summer,2009,474770,3995,2394,3625,7312,16930,42741,105411,145534,81898,64930
tt0988595,27 Dresses,2008,154901,2714,2581,4544,9647,22608,41613,35328,18300,7620,9946
tt0381707,White Chicks,2004,132146,8351,5644,7550,11495,18207,23162,21307,13764,6618,16048
tt1915581,Magic Mike,2012,131984,4600,2969,4566,9121,19465,33442,29734,13966,4721,9400
tt0478311,Knocked Up,2007,352116,6297,3254,4979,9707,24244,60876,104239,75241,32944,30335
tt0277434,We Were Soldiers,2002,130986,1950,1096,1638,3014,6815,17801,38824,31806,14463,13579
tt2274648,Hellboy,2019,79294,4727,3877,6460,9945,16291,16907,10979,4828,1822,3458
tt3532216,American Made,2017,160006,936,434,765,1781,6119,23707,64688,43413,11038,7125
tt0101507,Boyz n the Hood,1991,127192,914,395,543,1142,3063,9160,28913,44742,21292,17028
tt0780521,The Princess and the Frog,2009,125649,1388,757,1284,2751,7283,19349,38101,28808,12424,13504
tt0071230,Blazing Saddles,1974,126813,1527,732,1181,2162,4965,11257,25123,34367,21644,23855
tt0120804,Resident Evil,2002,248878,4013,3096,5468,9906,21857,49286,74216,42252,16500,22284
tt4465564,Fifty Shades Darker,2017,92748,13373,5920,7739,10512,13851,12229,8690,5616,3154,11664
tt4196776,Jason Bourne,2016,209816,2300,1603,3116,7064,19291,49846,69601,34254,10975,11766
tt4651520,Bad Moms,2016,115111,2651,1972,3167,6321,14824,30391,29086,14456,5252,6991
tt0480255,The Losers,2010,92120,1523,1298,2390,5080,11633,23276,24970,12209,4354,5387
tt0473705,State of Play,2009,139955,783,411,764,1728,6130,21918,55504,37390,9894,5433
tt0929632,Precious,2009,105990,2230,945,1319,2132,4686,11777,29392,30669,13315,9525
tt0103776,Batman Returns,1992,276084,2626,2010,3613,7547,18646,47787,89470,57451,23160,23774
tt2386490,How to Train Your Dragon: The Hidden World,2019,106374,590,270,549,1153,3755,12243,30360,30100,13180,14174
tt6189022,Angel Has Fallen,2019,80554,1145,817,1458,3365,8716,21381,23961,11370,3717,4624
tt0359950,The Secret Life of Walter Mitty,2013,295077,2480,1549,2661,5426,13614,35612,77481,82375,40369,33510
tt0892769,How to Train Your Dragon,2010,671375,3691,1302,1977,3925,10907,35534,118938,216839,153898,124364
tt4287320,The Circle,2017,85387,3664,3376,5876,10883,19886,21317,12161,4717,1512,1995
tt2679042,Hitman: Agent 47,2015,85917,2500,2260,4053,7592,16028,23033,15988,6938,2535,4990
tt0970179,Hugo,2011,306582,3286,1908,3004,5380,13102,33519,76611,91870,45539,32363
tt0054698,Breakfast at Tiffany's,1961,167645,1171,820,1313,2484,6038,15464,38283,49337,26423,26312
tt0075686,Annie Hall,1977,252907,4433,1797,2301,3487,7417,17050,43108,71163,53694,48457
tt1205489,Gran Torino,2008,724429,4309,2128,3020,5290,12367,37351,122591,240062,188364,108947
