id,title,year,#votes,1,2,3,4,5,6,7,8,9,10
tt1371111,Cloud Atlas,2012,345977,6982,3927,5506,9214,18566,37104,68547,84072,56962,55097
tt5968394,Captive State,2019,49393,1149,840,1320,2349,4807,7627,7047,4676,9768,9810
tt0349903,Ocean's Twelve,2004,361375,4780,3936,7267,15268,39584,96918,110618,50366,16494,16144
tt0117666,Sling Blade,1996,87362,1085,438,549,889,1993,5092,14566,28064,19085,15601
tt3521126,The Disaster Artist,2017,139608,1328,607,953,1901,5306,16994,44523,43491,14712,9793
tt0103919,Candyman,1992,71236,984,844,1539,3212,7476,15737,19553,11969,4722,5200
tt0050371,A Face in the Crowd,1957,14106,275,58,58,135,283,733,1944,4184,3563,2873
tt0107048,Groundhog Day,1993,582735,3441,1816,2808,5186,12844,37571,115695,190827,119665,92882
tt0349825,Miracle,2004,48536,476,181,275,567,1753,4993,12628,13645,6664,7354
tt1974419,The Neon Demon,2016,85151,4110,2834,4028,6278,10394,15604,18157,13430,5700,4616
tt0783640,The Last Full Measure,2019,8266,180,91,145,279,655,1477,2023,1500,805,1111
tt3099498,Tusk,2014,47122,4231,2504,3261,4738,7542,9465,7651,3967,1344,2419
tt10831086,Pixie,2020,1500,116,29,48,105,227,384,321,141,51,78
tt0100944,The Witches,1990,44474,414,296,576,1302,3427,8890,14155,8090,3022,4302
tt3224458,A Beautiful Day in the Neighborhood,2019,63273,801,422,596,1192,2996,7954,18330,17550,7459,5973
tt0118617,Anastasia,1997,112795,862,605,1205,2772,7393,18015,30002,22479,11693,17769
tt1605783,Midnight in Paris,2011,390642,3275,2045,3158,5999,14442,35990,89723,125280,66936,43794
tt7347846,The Lodge,2019,33513,1441,874,1319,2508,4840,8382,7878,4067,1200,1004
tt0119237,Gummo,1997,32342,2017,890,972,1371,2329,4257,6378,5684,3473,4971
tt1187043,3 Idiots,2009,347766,9077,2023,2347,3297,6148,12030,31034,64536,88703,128571
tt1013752,Fast & Furious,2009,264336,4247,2350,4189,9533,23891,59606,80328,40042,14967,25183
tt1798684,Southpaw,2015,219283,1114,678,1256,2904,8475,25016,61570,65180,28165,24925
tt0349683,King Arthur,2004,160017,3540,2402,4433,9507,20895,39751,40357,21489,7973,9670
tt0119822,As Good as It Gets,1997,277396,1728,1167,1710,3234,8453,23495,64812,92200,47464,33133
tt1014759,Alice in Wonderland,2010,386038,6778,5303,9846,19475,43335,89791,103971,57542,22604,27393
tt0290334,X2,2003,514310,2894,1485,2637,6112,18507,61196,158143,158934,57640,46762
tt4844140,True History of the Kelly Gang,2019,8140,382,267,327,652,1170,1996,1798,964,276,308
tt1229238,Mission: Impossible - Ghost Protocol,2011,459308,3497,1624,2787,6008,16611,52917,142289,140773,52652,40150
tt0096928,Bill & Ted's Excellent Adventure,1989,119669,1083,893,1619,3438,8541,21522,37549,24131,9189,11704
tt2400463,The Invitation,2015,95598,1923,1453,2264,4171,9087,20436,29916,17505,5445,3398
tt0175142,Scary Movie,2000,233373,7298,5603,8307,14379,30346,56709,54687,28342,10681,17021
tt8305852,All My Life,2020,1385,46,35,40,64,155,297,297,163,70,218
tt2396589,Mudbound,2017,43347,473,164,228,468,1442,4615,13042,14634,5283,2998
tt2692250,Night at the Museum: Secret of the Tomb,2014,108194,1177,1033,2280,5527,15542,34009,27867,11295,3740,5724
tt0150377,Double Jeopardy,1999,76000,898,941,1590,3582,8692,20065,22286,10789,3420,3737
tt0118583,Alien: Resurrection,1997,230493,4582,4284,7686,15500,31236,61209,58225,27527,9389,10855
tt0120804,Resident Evil,2002,248886,4013,3096,5469,9905,21857,49287,74219,42256,16500,22284
tt0378194,Kill Bill: Vol. 2,2004,688347,10406,4408,4805,7845,17054,41864,115884,229550,144715,111816
tt0316654,Spider-Man 2,2004,547450,6189,3289,5298,10228,26782,72936,155460,139638,65310,62320
tt4995776,Operation Brothers,2019,24342,798,234,342,710,1918,5443,7925,3849,1274,1849
tt0080120,The Warriors,1979,94524,558,477,745,1460,3462,8797,21730,27681,13859,15755
tt0073629,The Rocky Horror Picture Show,1975,133843,3255,1856,2467,3697,6888,13500,26623,28492,17805,29260
tt0100157,Misery,1990,186250,569,381,533,1195,3588,12305,44237,72819,30759,19864
tt1060277,Cloverfield,2008,374490,11243,5341,7380,12044,24575,53314,98272,84357,40737,37227
tt0478311,Knocked Up,2007,352127,6297,3254,4979,9707,24245,60877,104247,75241,32944,30336
tt4046784,Maze Runner: The Scorch Trials,2015,224115,3578,2836,5690,11963,28188,57983,58627,28788,10482,15980
tt0970179,Hugo,2011,306596,3286,1908,3003,5381,13102,33522,76616,91875,45539,32364
tt1650062,Super 8,2011,339577,4406,2839,4636,9212,22691,56667,106337,81697,29847,21245
tt0108037,The Sandlot,1993,79510,399,259,435,897,2500,6556,16738,23135,12181,16410
tt3263904,Sully,2016,240851,763,485,869,1968,6725,25143,79808,80533,27056,17501
tt8359848,Climax,2018,54057,1905,1036,1303,1955,3514,6614,12047,12975,7665,5043
tt8201852,You Should Have Left,2020,15399,541,499,932,1885,3826,3849,2254,874,283,456
tt0405159,Million Dollar Baby,2004,640002,6504,2481,3433,6084,13296,35562,108447,212305,153752,98138
tt0277371,Not Another Teen Movie,2001,98226,3875,3554,5755,9119,16122,21231,16841,9749,4205,7775
tt0765010,Brothers,2009,112728,1080,512,928,2002,5676,17826,39390,28356,9642,7316
tt0340855,Monster,2003,137406,1191,686,1136,2296,6119,17375,43705,38577,14984,11337
tt5613484,Mid90s,2018,50716,445,222,349,695,1779,5856,15204,15807,6378,3981
tt0071230,Blazing Saddles,1974,126825,1527,732,1181,2162,4965,11258,25127,34370,21645,23858
tt5104604,Isle of Dogs,2018,141456,823,399,552,1158,3179,9501,28805,49555,29045,18439
tt0083944,First Blood,1982,227986,1366,793,1223,2571,6725,20129,56884,76826,32221,29248
tt0440963,The Bourne Ultimatum,2007,606609,4336,1692,2344,4169,10782,32769,110734,211648,134831,93304
tt7125860,If Beale Street Could Talk,2018,43157,913,382,607,1159,2819,6772,12490,10640,4791,2584
tt12749596,Host,2020,17497,510,325,458,719,1556,3541,5179,3207,1037,965
tt2403021,The Green Inferno,2013,39350,2349,1734,2890,4558,7671,8835,5955,2678,928,1752
tt0119008,Donnie Brasco,1997,281978,876,421,767,1750,5433,19173,71161,111001,45581,25815
tt2980516,The Theory of Everything,2014,407851,1660,813,1475,3207,9585,31700,104409,141528,68208,45266
tt1121096,Seventh Son,2014,72230,2320,2399,4364,8559,16060,18603,10921,4340,1523,3141
tt1853739,You're Next,2011,89214,1706,1360,2277,4195,9185,19341,25805,14734,5317,5294
tt8980602,The Kid Detective,2020,6159,68,36,66,134,366,1050,2176,1469,466,328
tt2854926,Tag,2018,116975,1292,1053,2071,4428,11940,29241,37706,18033,5503,5708
tt5144174,The Dry,2020,2109,13,4,8,14,52,138,413,754,422,291
tt0120667,Fantastic Four,2005,312720,7698,7494,14571,30602,63550,88168,58175,22804,7133,12525
tt0407304,War of the Worlds,2005,417891,10397,6126,10672,20514,46230,97410,116219,63886,22831,23606
tt3416742,What We Do in the Shadows,2014,159093,1165,696,1057,1903,4538,12856,36705,52652,27111,20410
tt0052357,Vertigo,1958,367269,3119,1311,1995,3591,8098,19656,55770,101863,89479,82387
tt7488208,Over the Moon,2020,12958,287,172,300,573,1359,2899,3251,1881,882,1354
tt11905962,Sputnik,2020,15827,356,164,258,624,1846,4343,4740,2182,614,700
tt0780536,In Bruges,2008,392358,3071,1686,2338,4297,9656,26545,72542,129980,84936,57307
tt0113118,Friday,1995,101108,1144,698,1123,2105,5162,12753,27235,23101,11054,16733
tt0096320,Twins,1988,114684,1236,1677,3416,7911,19387,35049,26451,11262,3476,4819
tt9231040,First Cow,2019,10017,234,136,181,286,654,1502,2733,2667,1092,532
tt5519340,Bright,2017,170218,3334,3013,5304,9000,18267,35821,44457,26571,10174,14277
tt0359950,The Secret Life of Walter Mitty,2013,295091,2480,1549,2661,5426,13615,35613,77485,82378,40371,33513
tt9318772,Fukushima 50,2020,1036,39,17,36,73,166,298,227,101,28,51
tt1527186,Melancholia,2011,169362,5337,3021,3809,5743,10364,19618,36296,40837,25731,18606
tt0163025,Jurassic Park III,2001,297406,4691,5061,11213,24699,57113,88307,61249,24618,7753,12702
tt11655202,Retfærdighedens ryttere,2020,2239,7,7,5,17,27,109,324,708,582,453
tt0213149,Pearl Harbor,2001,312782,15295,9193,13320,20931,36975,59844,65883,42859,20072,28410
tt0844708,The Last House on the Left,2009,86352,1798,1145,1882,3694,8698,19261,25178,13788,4957,5951
tt0325710,The Last Samurai,2003,402223,3033,1569,2627,4875,12155,33336,86695,128649,70925,58359
tt0448134,Sunshine,2007,234736,3042,2130,3429,5977,12843,30447,62042,61253,30611,22962
tt0104952,My Cousin Vinny,1992,108183,361,267,480,1212,3620,11027,28858,33253,15650,13455
tt9000224,The Assistant,2019,16304,1143,586,673,1011,1790,3075,3915,2750,832,529
tt5164432,"Love, Simon",2018,99688,2180,513,721,1273,3303,9195,22632,26178,14249,19444
tt0110632,Natural Born Killers,1994,218098,5758,2995,3945,6226,11472,24890,52717,54558,28963,26574
tt1618434,Murder Mystery,2019,104499,2003,2024,3519,7164,16484,31026,24826,10053,3092,4308
tt0253556,Reign of Fire,2002,126956,1720,1739,3760,7990,18334,35074,33285,15075,4489,5490
tt0103639,Aladdin,1992,375945,1471,803,1363,2871,7894,23430,71776,129239,70729,66369
tt6882604,Archive,2020,12781,315,192,319,661,1504,2990,3270,1965,745,820
tt0087800,A Nightmare on Elm Street,1984,208411,1484,1038,1854,3499,8820,23519,56857,59145,24426,27769
tt8522006,Happiest Season,2020,26955,835,358,514,951,2179,5344,7787,4510,1712,2765
tt0343660,50 First Dates,2004,329075,2853,2758,5086,10740,27507,65281,100195,61868,25541,27246
tt8633462,"Quo vadis, Aida?",2020,9591,2780,207,41,35,64,91,261,395,374,5343
tt1219289,Limitless,2011,529243,1968,1470,2763,6557,19157,61894,161147,161629,66445,46213
tt1879030,Q,2011,6187,326,224,355,554,1093,1376,911,486,243,619
tt0870984,Antichrist,2009,117348,5836,3209,4072,6026,10391,17330,24621,21957,13090,10816
tt0082010,An American Werewolf in London,1981,93625,555,386,762,1496,3674,10389,24116,28018,12974,11255
tt4799064,Mindhorn,2016,11413,192,165,258,564,1432,3223,3299,1502,396,382
tt0059319,The Ipcress File,1965,14246,67,46,111,214,659,2004,4605,3961,1442,1137
tt0493464,Wanted,2008,361316,7181,5141,7893,14815,31725,70345,104616,66369,26404,26827
tt0080455,The Blues Brothers,1980,184389,1458,865,1470,2647,5913,14129,32668,53443,33641,38155
tt0056193,Lolita,1962,93521,645,355,600,1263,3399,9627,24903,29993,13207,9529
tt4520364,Morgan,2016,40037,866,728,1577,3443,8010,12080,8276,3083,860,1114
tt0106856,Falling Down,1993,173083,761,489,932,1895,5397,16847,47761,59243,24066,15692
tt0393162,Coach Carter,2005,130126,652,311,645,1426,4956,16523,42374,35857,14124,13258
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,142680,2250,1688,3349,7696,19168,38968,35614,16748,6487,10712
tt6791096,I Feel Pretty,2018,49645,5817,1491,1932,3591,7694,10929,8272,4457,1888,3574
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,289399,5336,3071,5640,11928,29628,68950,83140,44130,16981,20595
tt1213663,The World's End,2013,261310,2915,2187,3895,7903,19423,46944,82318,57084,22199,16442
tt0111301,Street Fighter,1994,66347,9282,8713,10286,11205,10156,6526,3765,1907,829,3678
tt0115964,Crash,1996,52666,2449,1531,2088,3293,5967,9563,10816,8314,4050,4595
tt0256415,Sweet Home Alabama,2002,103142,1711,1643,3101,6533,14859,25303,22513,13028,5960,8491
tt0047396,Rear Window,1954,447263,4087,1379,1768,3199,6962,18114,57903,124682,125479,103690
tt0259324,Ghost Rider,2007,224552,11315,10359,17203,28898,47129,48408,31209,13812,5246,10973
tt1022603,(500) Days of Summer,2009,474793,3995,2394,3625,7311,16932,42743,105419,145541,81900,64933
tt0096438,Who Framed Roger Rabbit,1988,182998,931,737,1220,2616,6802,18259,44240,57820,26217,24156
tt0114898,Waterworld,1995,181456,4448,4074,6873,12469,24609,42362,44868,23988,8125,9640
tt0758752,Love & Other Drugs,2010,182362,2023,1568,2738,6050,15945,40647,59023,31741,11378,11249
tt0104014,Così fan tutte,1992,4108,268,165,269,457,817,808,506,288,154,376
tt0449088,Pirates of the Caribbean: At World's End,2007,598618,7698,5073,8939,16612,37741,87220,169555,129619,59365,76796
tt1735898,Snow White and the Huntsman,2012,274701,6206,4966,9110,18660,40437,71511,64698,31385,11413,16315
tt0116209,The English Patient,1996,179762,3606,2108,2708,4449,8746,19085,41956,45359,26515,25230
tt0479143,Rocky Balboa,2006,205212,2041,1099,1973,4047,10979,30290,60557,47384,19661,27181
tt0114436,Showgirls,1995,62865,6813,5799,6752,8257,9638,8426,6304,3969,1897,5010
tt1253864,Immortals,2011,161334,4604,3766,6660,11936,24019,38575,34418,18500,7488,11368
tt7547410,Dora and the Lost City of Gold,2019,24672,935,432,781,1411,3314,6669,5711,2605,900,1914
tt0133152,Planet of the Apes,2001,210979,6546,6241,11254,21003,40757,56151,39868,17186,5325,6648
tt1289401,Ghostbusters,2016,205439,35732,9918,11468,16372,26803,33090,26837,16171,7309,21739
tt1872181,The Amazing Spider-Man 2,2014,419376,9278,6842,10591,19011,40319,81586,111476,72337,30342,37594
tt0119174,The Game,1997,347652,1784,1018,1675,3496,8898,27225,79968,123250,61782,38556
tt0959337,Revolutionary Road,2008,198579,1831,1232,2084,4036,9834,25969,57358,54896,24031,17308
tt0087277,Footloose,1984,70892,886,759,1445,3188,7566,16637,19375,10682,4271,6083
tt1596343,Fast Five,2011,354291,5032,2147,3659,6927,17388,42513,93331,88634,41341,53319
tt0107943,The Remains of the Day,1993,66802,551,273,462,794,2010,5086,13607,21880,12314,9825
tt8399664,Babyteeth,2019,10406,153,97,113,236,545,1380,2901,2878,1332,771
tt1232200,That's My Boy,2012,92115,6200,3629,5074,8088,14434,19395,15316,8372,3731,7876
tt1915581,Magic Mike,2012,131988,4600,2969,4566,9122,19465,33443,29736,13966,4721,9400
tt1212450,Lawless,2012,229279,1164,766,1374,3171,9548,30311,73239,67090,24475,18141
tt0119567,The Lost World: Jurassic Park,1997,381584,4283,4177,7606,16666,42097,97597,113254,56012,18760,21132
tt4777008,Maleficent: Mistress of Evil,2019,86880,1638,980,1637,3381,7933,17762,24420,14525,5922,8682
tt1320253,The Expendables,2010,327023,6598,5003,8566,16234,35927,74008,87981,47203,18381,27122
tt2312890,Afternoon Delight,2013,9721,326,217,394,863,1930,2698,1929,746,271,347
tt0093409,Lethal Weapon,1987,238168,1102,613,1062,2382,6893,21871,66944,82875,30699,23727
tt0078935,Cannibal Holocaust,1980,51159,4551,1886,2331,3479,6073,8998,9090,6592,3147,5012
tt0450259,Blood Diamond,2006,502495,2110,847,1360,2828,7674,25247,88855,191388,110440,71746
tt4701182,Bumblebee,2018,140966,2206,1346,2301,4559,11444,28496,44829,26975,8757,10053
tt0259711,Vanilla Sky,2001,249952,5579,3365,4908,8991,18412,38550,65529,53118,26807,24693
tt0217869,Unbreakable,2000,389162,3392,2469,3996,7888,18928,52526,117774,107718,44005,30466
tt1120985,Blue Valentine,2010,185658,2182,1479,2324,4293,9600,22751,48291,52697,25223,16818
tt0245844,The Count of Monte Cristo,2002,129639,736,424,722,1418,3676,10100,27950,40174,21975,22464
tt8593904,Rifkin's Festival,2020,1154,50,34,43,53,140,263,263,121,46,141
tt5814060,The Nun,2018,119945,5850,5234,8867,14367,24254,26060,16889,7988,3157,7279
tt1846589,Hunter Killer,2018,55144,934,563,1016,1981,4761,11226,16706,10053,3765,4139
tt0119345,I Know What You Did Last Summer,1997,134336,3329,3389,6043,13119,28682,36683,23280,9550,3473,6788
tt9619798,The Wrong Missy,2020,32979,1539,1098,1684,2682,5310,8279,6437,3159,1085,1706
tt2140571,The Broken Hearts Gallery,2020,4130,197,89,122,197,438,910,936,608,216,417
tt3717490,Power Rangers,2017,102310,3327,2380,4130,7670,15926,23696,21054,11109,4248,8770
tt1178665,A Walk in the Woods,2015,25094,334,232,484,1130,3201,7268,7398,3100,900,1047
tt0095327,Hotaru no haka,1988,238236,3826,1106,1295,2308,4327,9538,26506,55898,63179,70253
tt1409024,Men in Black 3,2012,336837,2706,2049,4118,9469,27080,71766,113822,62077,21200,22550
tt1092026,Paul,2011,236297,2216,1567,2705,5746,15758,41688,78017,52226,19306,17068
tt7670212,Der goldene Handschuh,2019,10515,257,155,247,440,869,1881,3008,2244,793,621
tt0100507,Rocky V,1990,127921,4290,5032,9238,18270,30808,27098,15766,7088,2862,7469
tt6217608,The Rider,2017,14716,189,90,132,252,704,1684,3796,4413,2275,1181
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,170348,2252,1319,1952,3417,7611,18059,39606,47079,26740,22313
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,416546,8229,4163,7401,15212,38246,91677,121435,69768,26812,33603
tt1013743,Knight and Day,2010,181225,3035,2587,4659,10092,23551,47587,49472,23005,7787,9450
tt1282140,Easy A,2010,361710,3026,2244,3884,8388,21914,60470,115012,82338,33254,31180
tt1931533,Seven Psychopaths,2012,242602,2401,1732,2890,5602,13881,35356,72492,64642,26801,16805
tt1772341,Wreck-It Ralph,2012,382685,1490,871,1498,3584,10483,34018,94222,126248,60884,49387
tt0496806,Ocean's Thirteen,2007,323280,2595,1711,3247,7130,21165,65945,117029,63135,21415,19908
tt1502407,Halloween,2018,122236,3072,2018,3394,6042,13084,25393,32179,20451,7423,9180
tt4685762,The Craft: Legacy,2020,7163,1173,603,724,1032,1193,973,584,314,152,415
tt0475944,The Covenant,2006,47026,2809,2295,3368,5406,8352,8127,5972,3476,1723,5498
tt4799050,Rough Night,2017,47606,2675,2092,3314,5864,11064,11358,6127,2523,878,1711
tt3450958,War for the Planet of the Apes,2017,229602,2696,1363,2242,4197,10112,26648,60984,68656,30799,21905
tt0097757,The Little Mermaid,1989,239331,1253,780,1482,3385,9325,26850,63090,64389,29624,39153
tt8160834,Follow Me,2020,7151,355,286,434,751,1438,1715,1041,478,238,415
tt5113040,The Secret Life of Pets 2,2019,50923,553,495,885,1876,5759,13849,15003,6888,2354,3261
tt0852713,The House Bunny,2008,79685,3027,2762,4592,8591,15803,18654,12246,6196,2348,5466
tt0091326,The Karate Kid Part II,1986,80380,947,1099,2294,5559,14665,24188,16646,7480,2729,4773
tt1242460,We Need to Talk About Kevin,2011,139285,1541,899,1366,2435,5269,13909,36302,44749,21256,11559
tt4532038,The War with Grandpa,2020,12191,675,361,538,1006,2354,3215,2066,866,336,774
tt4178092,The Gift,2015,141611,1071,701,1295,2775,8119,24710,51851,35009,10283,5797
tt2397535,Predestination,2014,254626,2439,1281,2221,3944,9624,26134,65058,78788,38442,26695
tt0348333,Waiting...,2005,90616,1643,1162,1842,3279,7316,15780,25654,16967,7520,9453
tt0289879,The Butterfly Effect,2004,453555,3700,2425,3733,7278,15487,38361,98662,147143,76989,59777
tt2229499,Don Jon,2013,229856,4347,2937,5008,10078,24417,54838,70617,35775,11054,10785
tt0090022,Silverado,1985,38891,342,211,307,783,2045,5698,11990,9627,4226,3662
tt0106918,The Firm,1993,121669,884,608,1214,2841,8555,26770,46598,23289,6388,4522
tt0106977,The Fugitive,1993,269153,912,528,896,1944,5936,19755,65750,101117,44490,27825
tt1636826,Project X,2012,189573,5226,2927,4439,7711,16311,33596,49845,32801,14229,22488
tt0357413,Anchorman: The Legend of Ron Burgundy,2004,331906,5255,3554,5242,9205,19355,44267,84773,78453,40463,41339
tt0094012,Spaceballs,1987,172769,2018,1661,2903,5190,11318,25185,47481,38807,17925,20281
tt0311429,The League of Extraordinary Gentlemen,2003,168760,4435,4911,8635,15138,29125,42177,34149,16128,5725,8337
tt0117765,Striptease,1996,43231,3464,3833,5737,8231,9049,6182,3124,1443,540,1628
tt4648786,Harriet,2019,20521,1048,298,363,685,1746,4011,5218,3504,1517,2131
tt0884328,The Mist,2007,282564,6473,3815,5333,8551,17130,37102,72456,71209,33226,27269
tt0072890,Dog Day Afternoon,1975,237231,1715,566,834,1686,4552,13222,45783,85596,51535,31742
tt1205489,Gran Torino,2008,724465,4309,2128,3020,5290,12369,37354,122596,240080,188368,108951
tt1091722,Adventureland,2009,152665,1931,1444,2469,4942,12474,30792,49145,29404,10732,9332
tt0803096,Warcraft,2016,242781,3780,2667,4994,9139,18955,37709,57999,44908,22613,40017
tt0463854,28 Weeks Later,2007,259655,3276,2273,3750,7305,17107,43314,85692,56451,21313,19174
tt0800039,Forgetting Sarah Marshall,2008,265651,3089,1885,3046,5857,14869,38569,76357,66699,29886,25394
tt0362270,The Life Aquatic with Steve Zissou,2004,181400,2815,1744,2616,4388,9049,21095,44133,46861,25513,23186
tt0097216,Do the Right Thing,1989,90751,1665,582,793,1252,2590,6021,15850,27085,18555,16358
tt4276820,The Founder,2016,127944,447,201,374,989,3841,17159,53580,36996,9214,5143
tt0218839,Best in Show,2000,56456,667,485,599,1062,2225,5610,13185,16536,9240,6847
tt0328538,Thirteen,2003,79863,1686,977,1396,2686,6090,14145,22834,15072,6436,8541
tt0094226,The Untouchables,1987,284128,1579,759,1227,2528,6659,18947,58878,106249,54553,32749
tt0361862,The Machinist,2004,360618,1501,969,1597,3538,9280,29359,90181,131510,59253,33430
tt4430212,Drishyam,2015,71778,2389,517,423,620,1258,2338,6608,15042,18752,23831
tt1700841,Sausage Party,2016,177177,9791,5010,7335,11620,22124,38995,41777,22708,7965,9852
tt4555426,Darkest Hour,2017,174189,1356,548,891,1972,5656,18574,54166,57184,21927,11915
tt1560747,The Master,2012,156762,2960,2021,2922,5260,10842,22288,38340,36484,20406,15239
tt2870612,"As Above, So Below",2014,79037,1591,1498,2722,5175,10069,18356,19359,11111,4085,5071
tt0450278,Hostel,2005,170454,10636,5688,8155,12913,25033,38644,34286,18463,7030,9606
tt0090756,Blue Velvet,1986,182684,1985,1251,1847,3191,6708,15344,37447,53562,32294,29055
tt0460740,Cashback,2006,83090,960,656,1036,1987,4767,11628,22696,22059,9859,7442
tt0250797,Unfaithful,2002,80992,935,711,1166,2654,6986,18254,25445,14061,5287,5493
tt8350360,Annabelle Comes Home,2019,59030,1791,1407,2567,4699,10326,15887,12089,5489,1748,3027
tt0338751,The Aviator,2004,336516,2776,1561,2514,5086,12959,35884,94190,107415,44793,29338
tt1655441,The Age of Adaline,2015,156199,1018,737,1315,2790,7983,21089,44244,39846,18414,18763
tt0157503,Drop Dead Gorgeous,1999,32734,747,586,852,1705,3214,5792,7191,5620,3035,3992
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,296220,2234,1453,2468,4881,11508,30539,74157,90570,42625,35785
tt6908274,Durante la tormenta,2018,43160,272,158,277,581,1476,4652,12074,13298,5899,4473
tt2582846,The Fault in Our Stars,2014,346431,4852,1978,2889,5235,12206,30125,67895,90278,59919,71054
tt1206885,Rambo: Last Blood,2019,83560,2110,1815,3129,5650,11243,19432,18689,9893,3728,7871
tt0082694,Mad Max 2,1981,167421,944,659,1139,2279,5828,16202,42661,53544,23507,20658
tt6513120,Fighting with My Family,2019,67569,575,258,478,1015,3141,10524,22769,16087,6045,6677
tt1336608,Rock of Ages,2012,74188,3724,2363,3470,5729,10232,14076,13781,8996,4326,7491
tt7958736,Ma,2019,41253,1350,1124,2078,4179,8903,11749,7196,2659,796,1219
tt0131325,Bowfinger,1999,66871,1170,1158,1891,3799,7818,14639,17365,10928,4057,4046
tt0110322,Legends of the Fall,1994,150521,1359,994,1460,2783,6318,15074,35189,41141,22779,23424
tt1305806,El secreto de sus ojos,2009,194743,1772,634,843,1384,3428,9145,29319,61075,51978,35165
tt1126591,Burlesque,2010,79310,1950,1442,2328,4162,8404,15203,17381,11858,5902,10680
tt10208198,Akinjeon,2019,8275,85,38,48,148,427,1592,3140,1670,545,582
tt11306376,Jathi Ratnalu,2021,2183,43,5,4,6,12,20,53,79,212,1749
tt0351283,Madagascar,2005,369302,2168,1930,3818,8764,25756,72839,129381,74676,25029,24941
tt0175880,Magnolia,1999,291220,6541,2752,3497,4895,8943,18858,43513,78382,62259,61580
tt6294822,The Post,2017,137867,1603,688,1050,2088,6261,19881,49640,38903,11715,6038
tt0120647,Deep Impact,1998,165467,2567,2719,4900,10720,24706,46647,40391,19325,6538,6954
tt0062711,Barbarella,1968,32651,1029,1037,1683,2756,5133,7491,6263,3691,1402,2166
tt0317919,Mission: Impossible III,2006,332145,4048,1963,3632,7695,21481,66298,121257,65338,20845,19588
tt1907668,Flight,2012,327886,1779,1169,2101,4520,12322,41115,111830,99811,33139,20100
tt4651520,Bad Moms,2016,115122,2651,1974,3167,6321,14825,30394,29090,14456,5252,6992
tt0180734,Hard Ball,2001,28414,368,403,627,1363,3356,7274,7397,3735,1536,2355
tt0100758,Teenage Mutant Ninja Turtles,1990,85847,1049,963,1709,3560,8152,16562,21861,13966,6002,12023
tt10682266,Hubie Halloween,2020,39579,2638,2022,2948,4525,7622,8148,5327,2536,1003,2810
tt1323594,Despicable Me,2010,503503,2257,1380,2462,5304,14953,45305,129205,164786,74930,62921
tt0095159,A Fish Called Wanda,1988,132294,874,659,1129,2156,5181,13560,33295,41532,20164,13744
tt7435316,The Glorias,2020,2153,393,69,75,125,222,319,306,219,118,307
tt7549996,Judy,2019,42002,561,303,554,1071,3056,8682,13946,8401,3037,2391
tt0162661,Sleepy Hollow,1999,333814,1474,1247,2362,5398,14808,42725,100699,97114,37657,30330
tt5028340,Mary Poppins Returns,2018,78047,1677,1034,1643,3191,7177,15232,20913,14077,6326,6777
tt3799232,The Kissing Booth,2018,67860,3551,2132,2702,4349,8073,13231,13082,8073,3814,8853
tt6533240,Night Hunter,2018,15431,333,315,585,1168,2527,4304,3463,1500,472,764
tt1440129,Battleship,2012,237417,9761,7987,11921,19781,35158,50333,46835,26783,11539,17319
tt0120660,Enemy of the State,1998,228253,954,612,1171,2945,8704,29887,81317,67118,21727,13818
tt1034385,Cold Skin,2017,13045,283,225,401,858,2136,3818,2996,1390,401,537
tt0385887,Motherless Brooklyn,2019,45174,612,367,598,1247,3322,9005,14700,9275,3031,3017
tt0071360,The Conversation,1974,99704,1204,570,801,1464,3287,8112,20285,30061,19113,14807
tt0071853,Monty Python and the Holy Grail,1975,503488,6547,2750,3782,6009,11958,26678,70909,130302,124304,120249
tt5073620,Below Her Mouth,2016,10585,643,348,574,995,1729,1993,1630,1001,437,1235
tt0048028,East of Eden,1955,40663,257,140,256,459,1181,2984,7902,13334,7167,6983
tt2316411,Enemy,2013,170263,3816,2254,3404,5944,12869,28026,47274,38479,17247,10950
tt0094737,Big,1988,200699,741,645,1217,2779,8372,27162,67308,55982,20497,15996
tt4287320,The Circle,2017,85393,3665,3376,5876,10883,19888,21317,12162,4719,1512,1995
tt3967856,Okja,2017,106623,936,548,949,1874,4833,13621,32050,30342,11910,9560
tt6679794,Outlaw King,2018,61197,431,276,466,1217,3804,11764,21983,13486,4099,3671
tt1023111,Never Back Down,2008,96290,2485,1385,2070,3872,8402,17929,24720,15524,6757,13146
tt4501244,Why Him?,2016,102274,1675,1499,2810,5722,13422,27309,26943,12592,4532,5770
tt0489099,Jumper,2008,287530,5637,5470,10008,19801,43564,75022,69106,32174,11236,15512
tt2883434,Black or White,2014,11913,278,87,184,368,1044,2662,3647,1951,660,1032
tt8722346,Queen & Slim,2019,25128,922,303,362,600,1250,3060,6867,6384,2796,2584
tt0142688,The Ninth Gate,1999,168709,2289,1897,3397,7042,16164,35493,48038,30466,12907,11016
tt0084602,Rocky III,1982,175746,1323,1055,2233,4792,14202,39801,56485,29803,10895,15157
